"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.55138365324688e-41,0.401249366740514,0.469,0.126,1.3508736981811e-36,"20","TMEM184B"
5.96022008340496e-41,0.441771521327708,0.51,0.142,1.45035995509576e-36,"20","NCK2"
8.55435883631729e-41,0.670652804772916,0.821,0.351,2.08161767922945e-36,"20","FLOT1"
8.95003563702831e-41,0.429915976004974,0.5,0.137,2.17790167191447e-36,"20","CBX6"
9.32267243963155e-41,0.618927210762043,0.643,0.219,2.26857911145994e-36,"20","POLR2A"
1.99354786714599e-40,0.409122969771905,0.464,0.124,4.85109937991306e-36,"20","CCDC69"
1.99481345481973e-40,0.588083067188266,0.694,0.242,4.85417906095832e-36,"20","AHCYL1"
2.0103103098657e-40,0.548257248661971,0.699,0.239,4.89188910802719e-36,"20","ZC3H13"
2.0414524235034e-40,0.355543320457954,0.327,0.071,4.96767032735318e-36,"20","CARD10"
2.12175147444661e-40,0.605583502737145,0.74,0.272,5.16307003791838e-36,"20","BPTF"
2.17009208953354e-40,0.390470110991614,0.429,0.11,5.28070209067092e-36,"20","PCDH1"
2.73439613681649e-40,0.518940185138753,0.653,0.212,6.65387955932925e-36,"20","HBP1"
3.01184740126425e-40,1.04509528174034,0.699,0.329,7.32902946623642e-36,"20","XIST"
4.09600531555735e-40,0.607696938646217,0.75,0.277,9.96721933487725e-36,"20","NR1H2"
4.18729459968642e-40,0.651217498041184,0.628,0.212,1.01893626788769e-35,"20","PRDM1"
5.06847802498733e-40,0.27099098435704,0.296,0.059,1.23336344260042e-35,"20","DGKE"
5.10458452863747e-40,0.379493382530527,0.367,0.087,1.24214959919864e-35,"20","EXT1"
5.18919949573116e-40,0.532473018345404,0.628,0.21,1.26273980529122e-35,"20","CCPG1"
5.36756122572668e-40,0.344040720859844,0.454,0.117,1.30614234866833e-35,"20","TRIM22"
5.88513298297746e-40,0.354678728109871,0.388,0.093,1.43208826007774e-35,"20","APPBP2"
6.07549322618821e-40,0.53635295972591,0.653,0.221,1.47841052166064e-35,"20","CRTAP"
6.29123297659595e-40,0.70473341498491,0.888,0.42,1.53090863252486e-35,"20","CHMP5"
7.16759377077915e-40,0.439425936579446,0.459,0.123,1.7441622681814e-35,"20","PLOD2"
7.22972011576119e-40,0.341823377254743,0.388,0.093,1.75928009296933e-35,"20","MAN2C1"
8.47020641086456e-40,0.325004728912469,0.372,0.086,2.06114002801978e-35,"20","MEX3C"
8.56458884096609e-40,0.533986648677068,0.684,0.231,2.08410704856069e-35,"20","PSIP1"
8.83659081735344e-40,0.726314182616738,0.959,0.612,2.15029600949479e-35,"20","SON"
9.30250532441858e-40,0.306421498405829,0.367,0.084,2.26367164564402e-35,"20","AP006222.2"
1.11687144112784e-39,0.675706769304521,0.995,0.905,2.71779496484049e-35,"20","TAGLN2"
1.11880509336426e-39,0.354984679481651,0.398,0.096,2.72250031419258e-35,"20","FAM172A"
1.21002843905594e-39,0.430420577601394,0.541,0.157,2.94448320359872e-35,"20","NUMA1"
1.3180903686274e-39,0.339537077206712,0.286,0.058,3.20744110301791e-35,"20","TLCD2"
1.44523094171514e-39,0.716144234926391,1,0.929,3.51682497356963e-35,"20","CALM1"
1.61813446578904e-39,0.457171258152431,0.51,0.146,3.93756840905106e-35,"20","CDC42EP4"
2.14572701697344e-39,0.271031948603676,0.301,0.062,5.22141212310316e-35,"20","CBL"
2.7954921025014e-39,0.49839932392574,0.566,0.183,6.80255048222691e-35,"20","BCAP29"
2.86591554046281e-39,0.45908136421094,0.719,0.27,6.97391887616219e-35,"20","LGMN"
3.50516914226868e-39,0.780569610376174,0.923,0.543,8.5294785907966e-35,"20","TRA2B"
3.71607843971408e-39,0.328669427517215,0.327,0.072,9.04270527520025e-35,"20","ZC3H6"
3.80657746356986e-39,0.258750076366128,0.296,0.059,9.26292559985091e-35,"20","C10orf11"
4.26290500893701e-39,0.263477289492815,0.25,0.046,1.03733530487473e-34,"20","FAM228B"
4.44517660626831e-39,0.307945576861806,0.306,0.065,1.08168927536933e-34,"20","BTBD3"
4.76361040671777e-39,0.310743280645903,0.342,0.078,1.1591769563707e-34,"20","OSBPL10"
5.01635816907881e-39,0.389071611499449,0.418,0.106,1.22068059686364e-34,"20","ERAP2"
5.35829474272916e-39,0.340527314722242,0.413,0.103,1.30388744269571e-34,"20","CCDC82"
6.53490851118184e-39,0.315237013301647,0.378,0.089,1.59020463711099e-34,"20","C11orf74"
6.86837518679818e-39,0.374239981203557,0.367,0.088,1.67135041795547e-34,"20","NRIP1"
8.65630687700717e-39,0.343804711235448,0.469,0.126,2.10642571545093e-34,"20","RB1"
8.76985165775789e-39,0.363597068288739,0.454,0.12,2.13405570239881e-34,"20","BEX4"
9.82619823905031e-39,0.401606398770361,0.388,0.097,2.3911070794905e-34,"20","SDE2"
1.19556297508361e-38,0.380477963816614,0.413,0.106,2.90928294356845e-34,"20","STK3"
1.44608595830891e-38,0.292772463950497,0.301,0.063,3.51890557094889e-34,"20","LRP6"
1.47132008857115e-38,0.349320251120851,0.362,0.086,3.58031030352905e-34,"20","DENND3"
1.79249307077244e-38,0.416176431302619,0.536,0.16,4.36185263841766e-34,"20","LYRM5"
1.80845494814858e-38,0.278265075904843,0.281,0.056,4.40069427082476e-34,"20","USP18"
1.84220595064733e-38,0.349478815573976,0.408,0.103,4.48282396030522e-34,"20","PPP3R1"
1.96107119271504e-38,0.29555160049802,0.332,0.073,4.77207064035278e-34,"20","DKK3"
2.09336300910918e-38,0.550567319836169,0.597,0.201,5.09398954636627e-34,"20","PITPNB"
2.4020897445391e-38,0.297054654903163,0.347,0.078,5.84524518436146e-34,"20","CDIP1"
2.79191927408847e-38,0.436802004018367,0.52,0.153,6.79385636156688e-34,"20","ARID4A"
2.80842541968792e-38,0.323779535564226,0.367,0.087,6.83402241626859e-34,"20","ERO1B"
3.11887882944086e-38,0.546609274050683,0.663,0.233,7.58947974356139e-34,"20","SUN1"
3.15552786651623e-38,0.546825418444411,0.633,0.215,7.67866151038059e-34,"20","NUDT3"
3.30421824809089e-38,0.547578338097969,0.684,0.237,8.04048468490436e-34,"20","MYCBP2"
4.20198552932435e-38,0.376440410930826,0.5,0.143,1.02251115870579e-33,"20","LGALS8"
4.43888728496239e-38,0.320504938038935,0.316,0.07,1.08015883192275e-33,"20","GFOD1"
4.8912544983122e-38,0.402367367726673,0.541,0.16,1.19023786961929e-33,"20","PAM"
5.64078510296026e-38,0.571159703938569,0.679,0.246,1.37262864695435e-33,"20","CDIPT"
5.70748042468449e-38,0.621903714057313,0.694,0.263,1.38885828654272e-33,"20","HPCAL1"
7.70759939786422e-38,0.294171711488044,0.332,0.074,1.87556723747628e-33,"20","POLK"
9.66685706084684e-38,0.351050383933126,0.413,0.106,2.35233299718647e-33,"20","ZHX1"
9.74711479518913e-38,0.509738297827966,0.617,0.206,2.37186291426132e-33,"20","PDLIM2"
1.10993765914244e-37,0.337523054636818,0.388,0.096,2.70092229975721e-33,"20","EML3"
1.36266644397739e-37,0.674295685706887,0.673,0.254,3.31591252477458e-33,"20","DNTTIP2"
1.45623184462696e-37,0.515829842401841,0.602,0.201,3.54359457071525e-33,"20","VGLL4"
1.51371850874981e-37,0.372701997489387,0.434,0.116,3.68348261919178e-33,"20","TRIM69"
1.515273900547e-37,0.42219742777889,0.526,0.154,3.68726750959108e-33,"20","SCML1"
1.6653723644832e-37,0.428128912472877,0.485,0.138,4.05251711173343e-33,"20","TRIM38"
1.77292969516046e-37,0.37738707462735,0.459,0.125,4.31424712020347e-33,"20","RIT1"
1.7912952362316e-37,0.582929465233216,0.694,0.251,4.35893782784597e-33,"20","GRAMD1A"
1.80754717345377e-37,0.327872429415946,0.372,0.089,4.39848529188239e-33,"20","SECISBP2L"
1.81184737351884e-37,0.400850398036352,0.536,0.16,4.40894939872073e-33,"20","BNIP3"
1.92352396400948e-37,0.49557456600406,0.633,0.214,4.68070321402067e-33,"20","CHD9"
2.01341625804157e-37,0.304613646370339,0.281,0.057,4.89944712231835e-33,"20","IL15"
2.25506599387107e-37,0.545135734530179,0.719,0.267,5.48747758948587e-33,"20","TNRC6B"
2.27478312815661e-37,0.325361650060076,0.352,0.083,5.53545726405629e-33,"20","EPB41L1"
2.30603404685725e-37,0.65155056811625,0.832,0.358,5.61150324962244e-33,"20","ATRX"
2.31596250719366e-37,0.334739972021968,0.413,0.106,5.63566316500506e-33,"20","RASGRP3"
2.71629160328189e-37,0.428272069227361,0.536,0.16,6.60982398742615e-33,"20","PDCD7"
2.90968009105992e-37,0.447856763143991,0.531,0.16,7.08041553358521e-33,"20","PARVB"
2.92773354715052e-37,0.361483335412082,0.454,0.124,7.12434681363607e-33,"20","ARHGEF2"
2.99453305443228e-37,0.68236541201129,0.689,0.279,7.28689673465551e-33,"20","RAB5A"
3.29764366410097e-37,0.382563983667176,0.469,0.131,8.0244860922233e-33,"20","PRKD2"
4.04529415046046e-37,0.44281113930974,1,0.66,9.84381878573048e-33,"20","LGALS1"
4.60020815686013e-37,0.459686278999719,0.551,0.171,1.11941465289034e-32,"20","ARID1A"
5.25834512597149e-37,0.463847767551933,0.347,0.082,1.2795657029539e-32,"20","RRAD"
6.63700529571708e-37,0.25313723434022,0.444,0.117,1.61504886865979e-32,"20","MAFB"
9.13004853920391e-37,0.280756867484127,0.332,0.075,2.22170601152988e-32,"20","WBP1L"
9.45469073690266e-37,0.279927748025106,0.255,0.05,2.30070444391789e-32,"20","NACC2"
9.62261119763218e-37,0.281004493566989,0.296,0.064,2.34156620883181e-32,"20","DDX59"
1.2661320599244e-36,0.638012482066175,0.689,0.267,3.08100575462002e-32,"20","TOB2"
1.87535729356773e-36,0.387819340193282,0.449,0.124,4.56349443816772e-32,"20","WDR60"
1.97782218798088e-36,0.320962776169644,0.337,0.078,4.81283251223267e-32,"20","SBNO2"
2.0717543482487e-36,0.336450398457482,0.398,0.103,5.04140703102839e-32,"20","MICA"
2.46159056566249e-36,0.360130763994224,0.362,0.091,5.99003448248311e-32,"20","CDC42EP2"
2.57641875172291e-36,0.355004035944361,0.393,0.102,6.26945739044253e-32,"20","IER5L"
2.99534374322436e-36,0.363707501869865,0.403,0.105,7.28886946476215e-32,"20","SIRT1"
3.16132935168968e-36,0.290055691792769,0.301,0.066,7.69277884440167e-32,"20","APCDD1"
3.42954127612154e-36,0.305261330493701,0.332,0.077,8.34544574131415e-32,"20","PPP2R5B"
3.64728854376447e-36,0.401738585125811,0.439,0.122,8.87531194239645e-32,"20","ITGB5"
3.84027557731169e-36,0.580143044556351,0.694,0.26,9.34492658983027e-32,"20","RSU1"
4.57922370133e-36,0.330798485241044,0.408,0.105,1.11430829548164e-31,"20","PARP9"
4.59919617289589e-36,0.285894991886841,0.296,0.064,1.11916839671249e-31,"20","ZNF609"
4.75271129299943e-36,0.583408761397348,0.735,0.287,1.15652476603848e-31,"20","SLC39A1"
5.47422613229304e-36,0.26780762023331,0.291,0.062,1.33209818703219e-31,"20","TRAK2"
5.50980098912926e-36,0.497090527193613,0.679,0.239,1.34075497269471e-31,"20","POLR3GL"
6.85543704421774e-36,0.276624716038804,0.27,0.055,1.66820205033995e-31,"20","CSF2RB"
7.45710305978447e-36,0.655631857811524,0.939,0.562,1.81461145856795e-31,"20","MRFAP1"
9.48269505646272e-36,0.479075250419879,0.633,0.217,2.30751901503964e-31,"20","ASH1L"
1.02364309631351e-35,0.509559216420649,0.592,0.201,2.4909331105693e-31,"20","NCKAP1"
1.08011085367396e-35,0.369773676312633,0.378,0.096,2.62834175133021e-31,"20","KLF11"
1.0968372515627e-35,0.295275967575548,0.352,0.084,2.66904376795268e-31,"20","SAMD9"
1.10967751899401e-35,0.511902798878918,0.556,0.179,2.70028927472003e-31,"20","CLIP1"
1.16979524247417e-35,0.694924904299947,0.806,0.362,2.84657974303666e-31,"20","ARL2"
1.17866964534172e-35,0.349447305942184,0.413,0.111,2.86817471497455e-31,"20","ITPRIPL2"
1.27155010658484e-35,0.284433164239024,0.347,0.082,3.09419002936354e-31,"20","SAMD8"
1.33149256365495e-35,0.350007178950666,0.454,0.126,3.24005400439796e-31,"20","FBXL5"
1.56590755642673e-35,0.401644695905633,0.556,0.171,3.8104794478088e-31,"20","ZNF22"
1.62667158173173e-35,0.347402578221365,0.388,0.1,3.95834262698598e-31,"20","ARHGAP26"
1.64733996180167e-35,0.386104145928203,0.51,0.152,4.00863706304819e-31,"20","EMC2"
1.71358518058419e-35,0.31521654956713,0.434,0.117,4.16983817843356e-31,"20","STAG1"
1.72549417563526e-35,0.575965677407453,0.663,0.252,4.19881752699084e-31,"20","CSRP1"
1.85547008157773e-35,0.643827736135535,0.77,0.316,4.51510089651125e-31,"20","IFITM1"
2.10541164768359e-35,0.285117636027411,0.281,0.06,5.12330870347325e-31,"20","RIN1"
2.60461728688815e-35,0.334467183373754,0.398,0.104,6.33807570591363e-31,"20","LMBR1L"
3.46926495295305e-35,0.417460884279196,0.607,0.2,8.44210933651596e-31,"20","TROVE2"
4.12394791586576e-35,0.347738163814014,0.551,0.172,1.00352148584678e-30,"20","LIPA"
4.38006711352619e-35,0.271366376455657,0.321,0.073,1.06584553140546e-30,"20","ZBTB4"
4.59024159828857e-35,0.306605926044959,0.357,0.087,1.11698939052754e-30,"20","KIF13A"
4.65802017522298e-35,0.293940861801433,0.281,0.06,1.13348262943876e-30,"20","POLG2"
5.16105780150024e-35,0.323086037134669,0.418,0.111,1.25589180541707e-30,"20","DCTN1"
5.18306190431887e-35,0.276836201880257,0.362,0.088,1.26124628379695e-30,"20","MFNG"
6.34381922376149e-35,0.41827001110613,0.505,0.154,1.54370496991012e-30,"20","CDS2"
7.30326349519639e-35,0.588080907999253,0.735,0.303,1.77717613892109e-30,"20","ADAR"
7.32292927243979e-35,0.419306859821293,0.48,0.143,1.7819616091555e-30,"20","FBXO11"
7.51237715055005e-35,0.375131718650991,0.561,0.173,1.82806185581485e-30,"20","APOL6"
8.4536071548006e-35,0.5455464200718,0.607,0.212,2.05710076504918e-30,"20","LMO4"
9.02378549625305e-35,0.257235805666095,0.286,0.061,2.19584796265822e-30,"20","PIP5K1C"
1.28540081395171e-34,0.27770874537257,0.332,0.078,3.1278943406701e-30,"20","CASP10"
1.91302458752055e-34,0.274270067373526,0.311,0.072,4.6551540312725e-30,"20","AFF1"
1.97421128338999e-34,0.388630256634682,0.5,0.152,4.8040457370012e-30,"20","ZNF148"
2.35006092013448e-34,0.516651975250521,0.663,0.241,5.71863824305523e-30,"20","WNK1"
3.42565297078299e-34,0.365592403181168,0.454,0.129,8.33598393910332e-30,"20","PAG1"
3.68552112810297e-34,0.355519853732722,0.393,0.106,8.96834711312577e-30,"20","CTC-444N24.11"
4.26600789224599e-34,0.422684844125787,0.444,0.133,1.03809036049914e-29,"20","GNA11"
4.39511657140156e-34,0.445534579464153,0.536,0.174,1.06950766648486e-29,"20","PLEKHA3"
6.00048884625894e-34,0.495380114424936,0.602,0.214,1.46015895584865e-29,"20","NSRP1"
6.49393277284241e-34,0.316700043539022,0.332,0.081,1.58023360094347e-29,"20","BCR"
6.80276187457412e-34,0.341298183738164,0.367,0.096,1.65538407455887e-29,"20","STIM2"
8.42040712894439e-34,0.550655522305826,0.485,0.156,2.04902187075733e-29,"20","JAG1"
8.57502187069553e-34,0.407269077259546,0.474,0.144,2.08664582201505e-29,"20","MOCS2"
8.790341467652e-34,0.611610759455109,0.806,0.35,2.13904169273844e-29,"20","ANKRD11"
9.7932665749336e-34,0.356308108243546,0.423,0.119,2.38309348834434e-29,"20","DAG1"
1.03968202838135e-33,0.367421746275873,0.393,0.106,2.52996224786317e-29,"20","ANKRD40"
1.34945331745552e-33,0.663536676556431,0.883,0.457,3.28375970269625e-29,"20","AES"
1.35831910554158e-33,0.515803133006172,0.587,0.205,3.30533371142489e-29,"20","ASXL1"
1.36658124253012e-33,0.290206348516371,0.327,0.078,3.32543879557279e-29,"20","FGD4"
1.62757697104679e-33,0.514037767209394,0.597,0.214,3.96054580134525e-29,"20","EIF2AK2"
1.74427316442881e-33,0.35128544290471,0.974,0.792,4.24451431832106e-29,"20","CD74"
1.8734238514549e-33,0.250625251922116,0.281,0.062,4.55878960013034e-29,"20","FCHSD2"
1.92064301741588e-33,0.648220955520715,0.571,0.206,4.67369271857979e-29,"20","MTRNR2L8"
2.04822752415136e-33,0.286412533486051,0.276,0.061,4.98415685726992e-29,"20","CLASP1"
2.35155368490831e-33,0.491821735327306,0.714,0.268,5.72227073685589e-29,"20","TCEAL8"
2.65869383585078e-33,0.474773946476141,0.719,0.271,6.4696655801593e-29,"20","HIF1A"
2.79281599765673e-33,0.364235244704953,0.439,0.128,6.79603844869788e-29,"20","TOR1AIP1"
2.92765486231853e-33,0.543010295259611,0.602,0.213,7.1241553419659e-29,"20","MLLT4"
3.18608030217185e-33,0.592737767414295,0.622,0.231,7.75300780730497e-29,"20","ARL5B"
3.19077428315319e-33,0.517519645023588,0.689,0.276,7.76443014062497e-29,"20","ILK"
4.10477563985728e-33,0.466797497097093,0.515,0.169,9.98856104202869e-29,"20","RASSF1"
4.2577435755257e-33,0.35799294190172,0.49,0.149,1.03607932166842e-28,"20","NHSL2"
4.49002802313294e-33,0.308351266077062,0.337,0.083,1.09260341914917e-28,"20","TEAD4"
4.56095257478824e-33,0.38644776748084,0.5,0.156,1.10986219954897e-28,"20","LTBP3"
4.59469306958819e-33,0.33625139013118,0.418,0.117,1.11807261155359e-28,"20","SEC22C"
4.75749068026584e-33,0.594045922908057,0.714,0.296,1.15768778213589e-28,"20","CHD4"
5.16123785748716e-33,0.63941565596545,0.995,0.883,1.25593562024093e-28,"20","MYL12A"
5.50471848703854e-33,0.319745308064559,0.367,0.097,1.33951819663596e-28,"20","ZRANB1"
6.21929574603868e-33,0.406139563952527,0.541,0.172,1.51340342684105e-28,"20","C19orf66"
6.61047576981375e-33,0.319104764237788,0.388,0.104,1.60859317382648e-28,"20","PDCL"
6.81789166659695e-33,0.276861278441768,0.332,0.081,1.6590657581497e-28,"20","RP3-395M20.12"
6.84419076257039e-33,0.496114317092661,0.694,0.259,1.66546538016388e-28,"20","SNRPN"
7.01895902053532e-33,0.34061552968917,0.454,0.133,1.70799348805706e-28,"20","SYNJ2BP"
7.40352798321388e-33,0.345515779426792,0.418,0.117,1.80157449943527e-28,"20","MSRA"
7.62036966538144e-33,0.310286754731424,0.372,0.096,1.85434075437392e-28,"20","ANO6"
8.46464409933401e-33,0.288935918295877,0.413,0.111,2.05978649513194e-28,"20","RECQL"
1.01553572792816e-32,0.306712190685332,0.372,0.098,2.47120464034039e-28,"20","ATF2"
1.06941276536291e-32,0.576997303067976,0.679,0.269,2.6023090232341e-28,"20","MAGED2"
1.12369494334965e-32,0.260749910530497,0.26,0.056,2.73439927514704e-28,"20","FBXO31"
1.66546517524798e-32,0.663350818174909,0.918,0.534,4.05274295744844e-28,"20","NUCKS1"
1.81129183896072e-32,0.371250324838341,0.5,0.154,4.40759756092702e-28,"20","SOCS1"
1.82212435429407e-32,0.358811586717997,0.439,0.127,4.43395740373919e-28,"20","TAF3"
1.84043193180853e-32,0.719854264455788,0.903,0.527,4.47850706286287e-28,"20","SEPT7"
1.84757116243936e-32,0.274903592435972,0.286,0.066,4.49587966667994e-28,"20","SLC25A28"
1.87851832624441e-32,0.293246153928411,0.286,0.066,4.57118649508316e-28,"20","PIK3CA"
1.90530752025332e-32,0.578818536273106,0.791,0.332,4.63637531978442e-28,"20","NASP"
1.99117776078448e-32,0.332829462143536,0.592,0.191,4.84533196309296e-28,"20","ZEB2"
2.29684490203299e-32,0.285087934337045,0.372,0.098,5.58914238460708e-28,"20","CAMK1"
2.44988599789953e-32,0.427731235793849,0.622,0.216,5.96155258728871e-28,"20","GNL1"
2.46638831528776e-32,0.646735573656213,0.541,0.195,6.00170932642125e-28,"20","UGCG"
2.58043186534663e-32,0.341378339794353,0.418,0.117,6.27922290113448e-28,"20","TRIP11"
2.69500694421294e-32,0.444195399273037,0.643,0.233,6.55802989804777e-28,"20","HCFC1R1"
2.79414904750517e-32,0.255107074875405,0.281,0.062,6.79928229219907e-28,"20","EPC2"
3.25851231690811e-32,0.716658025503457,0.883,0.503,7.92926387196418e-28,"20","LITAF"
3.56422804567428e-32,0.607504773199123,0.781,0.339,8.67319252634379e-28,"20","CHMP3"
4.44135257884449e-32,0.320349838386115,0.332,0.084,1.08075873653602e-27,"20","SCAPER"
5.78709058854558e-32,0.471336162659669,0.724,0.279,1.40823062381668e-27,"20","BBX"
6.4169804855017e-32,0.261494422582845,0.286,0.065,1.56150803134198e-27,"20","CLUAP1"
7.05863564494677e-32,0.314599637605077,0.434,0.124,1.71764839784135e-27,"20","ZNF791"
1.1895590045453e-31,0.85081001946711,0.801,0.369,2.89467288166053e-27,"20","NCOA7"
1.24000669290208e-31,0.292089689433287,0.495,0.152,3.01743228650792e-27,"20","BASP1"
1.26863093747657e-31,0.344865358089904,0.536,0.172,3.08708652325549e-27,"20","FNIP2"
1.35134842230648e-31,0.264724474741746,0.347,0.089,3.28837125084058e-27,"20","TMX3"
1.56477807546155e-31,0.924724414498174,0.786,0.42,3.80773096882813e-27,"20","TRIB1"
1.57488080233958e-31,0.525445273431706,0.745,0.318,3.83231494441314e-27,"20","MGAT1"
1.57767770235244e-31,0.478867480141633,0.505,0.169,3.83912092090443e-27,"20","CRBN"
1.77254308389291e-31,0.365816147507257,0.526,0.168,4.31330634034502e-27,"20","ACAP2"
1.88413153796994e-31,0.330923785052026,0.367,0.1,4.58484568449605e-27,"20","C5orf45"
1.95290047261503e-31,0.714981453493823,0.969,0.798,4.75218801006141e-27,"20","SNX3"
2.06578407144757e-31,0.547302103914475,0.617,0.236,5.02687895946051e-27,"20","KPNA4"
2.18887949450579e-31,0.274020380342927,0.332,0.083,5.3264193619304e-27,"20","PRKACA"
2.21970589236389e-31,0.372060332769347,0.5,0.157,5.4014323184783e-27,"20","B3GNT2"
2.47865691346198e-31,0.276361319449364,0.337,0.086,6.03156373321839e-27,"20","CCDC88A"
3.22143586653907e-31,0.366335739603393,0.429,0.127,7.83904203763618e-27,"20","AGPAT1"
3.71722320184293e-31,0.786047638494681,0.872,0.456,9.0454909393646e-27,"20","LINC00152"
5.46912439766452e-31,0.340447656746148,0.372,0.103,1.33085673092768e-26,"20","ASAP2"
5.58374813064508e-31,0.266765972535773,0.342,0.088,1.35874927011117e-26,"20","PIAS2"
6.62209889183193e-31,0.637657916137453,1,0.933,1.61142154433838e-26,"20","DDX5"
6.63790166491018e-31,0.607157587975208,0.923,0.587,1.61526699113924e-26,"20","SEC62"
7.31851203777058e-31,0.698306610204872,0.837,0.431,1.78088671927109e-26,"20","NFE2L2"
7.57132454700115e-31,0.689603986614896,0.974,0.781,1.84240611526726e-26,"20","JUND"
7.8637889153034e-31,0.403674558989151,0.536,0.175,1.91357439464993e-26,"20","MAFK"
7.9283734382027e-31,0.274289009078442,0.311,0.077,1.92929039245224e-26,"20","MTMR9"
1.04279680037107e-30,0.367946494899646,0.434,0.13,2.53754173402297e-26,"20","TCEAL1"
1.19730265179162e-30,0.274034463619,0.291,0.07,2.91351627286973e-26,"20","TRPV2"
1.28883574743723e-30,0.316692514885584,0.362,0.098,3.13625290781376e-26,"20","SIK3"
1.38572309228373e-30,0.400780624419444,0.541,0.185,3.37201857276324e-26,"20","NR4A3"
1.39521457788362e-30,0.488561899061315,0.939,0.58,3.39511515382201e-26,"20","ISG15"
1.50548609283808e-30,0.26473592226413,0.337,0.086,3.66344985831219e-26,"20","IKBKB"
1.50551856919497e-30,0.292919975025837,0.296,0.073,3.66352888627904e-26,"20","C15orf39"
1.66363235038254e-30,0.612102389060249,0.893,0.488,4.04828296142086e-26,"20","KMT2E"
1.80384119310991e-30,0.414833037316617,0.485,0.159,4.38946715931366e-26,"20","IFT43"
1.87685047802679e-30,0.591302172323343,0.801,0.387,4.56712795323038e-26,"20","LINC01420"
1.99079142360411e-30,0.292601582454498,0.372,0.101,4.84439185019824e-26,"20","FBXO3"
2.03723214043097e-30,0.486440074882299,1,1,4.95740069052471e-26,"20","EIF1"
2.05836976938872e-30,0.260742961376068,0.306,0.075,5.00883699683052e-26,"20","FKBP7"
2.07286395045337e-30,0.462711556309687,0.612,0.228,5.04410713703324e-26,"20","MAP7D1"
2.0899030094759e-30,0.657527049396456,0.852,0.432,5.08556998325866e-26,"20","SNHG7"
2.2506483992764e-30,0.324061091407172,0.357,0.097,5.4767278147992e-26,"20","NR1D2"
2.29870210087802e-30,0.263245393358515,0.255,0.057,5.59366169227656e-26,"20","CCDC68"
2.32055825134582e-30,0.502757226544294,0.699,0.273,5.64684644882491e-26,"20","FAM195B"
2.369562999566e-30,0.316638965880415,0.449,0.135,5.76609460314391e-26,"20","PER1"
2.44087979116543e-30,0.669667998879828,0.98,0.779,5.93963688382195e-26,"20","FUS"
2.52620422051723e-30,0.652243998013043,0.964,0.634,6.14726535020662e-26,"20","LY6E"
3.15438368994407e-30,0.57365276583575,0.73,0.319,7.6758772711099e-26,"20","WAC"
3.69041139661443e-30,0.362949770396273,0.74,0.302,8.98024709252154e-26,"20","HLA-DMA"
3.71335138127999e-30,0.83243247353271,0.867,0.499,9.03606925120672e-26,"20","PHLDA1"
3.92232367244928e-30,0.598864558220406,0.842,0.405,9.54458242453807e-26,"20","ELF1"
3.93696679232514e-30,0.491362511922932,0.587,0.22,9.580214992444e-26,"20","NUFIP2"
4.21752050627775e-30,0.434482999285095,0.515,0.174,1.02629143999763e-25,"20","NPTN"
4.53194972008286e-30,0.350559083850804,0.444,0.134,1.10280464488496e-25,"20","EIF4G3"
4.96395768256422e-30,0.344239661726706,0.403,0.119,1.20792946247518e-25,"20","PPFIA1"
5.2016887898435e-30,0.361792671682193,0.444,0.137,1.26577895012052e-25,"20","PLOD1"
5.40423151583436e-30,0.253200644283862,0.306,0.075,1.31506569706313e-25,"20","SP110"
5.66060856535078e-30,0.371928480074395,0.434,0.134,1.37745248829246e-25,"20","TRIM47"
6.22432922703363e-30,0.259430559127344,0.27,0.063,1.51462827410636e-25,"20","GABPA"
6.61020287043706e-30,0.333184939861047,0.48,0.15,1.60852676649215e-25,"20","PJA2"
6.6839020755312e-30,0.531238743754448,0.663,0.277,1.62646073105976e-25,"20","CYTH2"
7.32712946797274e-30,0.405620413523158,0.439,0.137,1.78298368473649e-25,"20","SETX"
1.04875761278117e-29,0.255783013322363,0.27,0.063,2.55204677494169e-25,"20","MYO5C"
1.16836838044654e-29,0.287767348029018,0.372,0.104,2.8431076169786e-25,"20","YLPM1"
1.25312379634039e-29,0.274232075531091,0.332,0.087,3.04935144601471e-25,"20","CCNYL1"
1.33654101712357e-29,0.459095433584969,0.577,0.206,3.25233891106851e-25,"20","CYTH1"
1.91895001541483e-29,0.622150260709771,0.888,0.469,4.66957296751044e-25,"20","CAMTA1"
2.02691164781285e-29,0.513441441177247,0.612,0.243,4.93228680378778e-25,"20","TIMMDC1"
2.46691397760868e-29,0.351744422615175,0.485,0.157,6.00298847311296e-25,"20","MAPRE2"
2.56221438793934e-29,0.363107386188617,0.5,0.163,6.23489249161158e-25,"20","DNAJB14"
2.86523347840635e-29,0.413458663150047,0.52,0.177,6.972259146354e-25,"20","HNRNPL"
2.86616974696405e-29,0.405535403469373,0.546,0.192,6.97453746226231e-25,"20","C1orf21"
2.99352227428407e-29,0.292319174846239,0.378,0.107,7.28443710224285e-25,"20","RXRB"
3.06778256990806e-29,0.564929000176932,0.959,0.711,7.46514210561427e-25,"20","MORF4L1"
3.56916644362502e-29,0.379312135379279,0.48,0.156,8.68520962391712e-25,"20","RAB5B"
4.26093015739166e-29,0.278042186981423,0.357,0.097,1.03685474449969e-24,"20","TXLNA"
